MAG Id;Sample;Accession;CheckM Completeness;CheckM Contamination;CheckM Strain heterogeneity;Anvio Completion;Anvio Redundancy;GTDB Taxonomy;Checkm Taxonomy;Anvio Domain;Dereplication Cluster;Representative MAG;Genome size;# scaffolds;N50 (scaffolds);Longest scaffold;# ambiguous bases;# predicted genes;Translation table;Coding density;GC Content;GC Content (sd);High Quality;EMOSE_N010000413;EMOSE_N010000990;EMOSE_N010000419;EMOSE_N020000414;EMOSE_N010000414;EMOSE_N010000416;EMOSE_N010000415;EMOSE_N010000417;EMOSE_N030000421;EMOSE_N030000991;EMOSE_N010000418;EMOSE_N010000424;EMOSE_N010000407;EMOSE_N010000368;EMOSE_N010000401;EMOSE_N010000995;EMOSE_N010000372;EMOSE_N010000405;EMOSE_N010000411;EMOSE_N020000340;EMOSE_N010000340;EMOSE_N010000344;EMOSE_N010000346;EMOSE_N020000684;EMOSE_N030000829;EMOSE_N040000340
ETHSEQ0000004033_metabat2_a26.c2k.e500.74;EMOSE_N010000407;ERR2098377;50,29;5,56;0;48,92;5,76;"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__MedAcidi-G2A;s__MedAcidi-G2A sp000817095";k__Bacteria;BACTERIA (0.5);5_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.41.fa;1051221;307;3509;13185;410;1304;11;0,938409716;0,430441821;0,020178935;FALSO;2,761770153;3,424383681;3,016804007;4,036805068;2,669743824;4,531878143;2,759360358;4,381682899;4,017306645;4,088406515;1,029795253;1,44148927;5,738891042;6,271855928;2,599398469;2,118969739;4,786576091;5,501528502;3,987503388;5,309509251;5,800534691;4,175863648;4,414998902;0,609279528;0,769035719;8,126103681
ETHSEQ0000004054_metabat2_a26.c2k.e500.18;EMOSE_N020000340;ERR2098398;39,3;0,36;0;56,83;2,88;"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__MedAcidi-G2A;s__MedAcidi-G2A sp000817095";k__Bacteria;BACTERIA (0.6);5_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.41.fa;883594;299;3089;7802;480;1127;11;0,93489657;0,424317812;0,030091537;FALSO;2,919728191;3,610715706;3,128196565;4,160399365;2,770868385;4,798447625;2,816113381;4,667290903;4,20121291;4,200781572;1,153054575;1,523375251;5,527016321;6,558937659;2,676827438;2,202677946;5,051194682;5,841513913;4,087595585;6,434710769;6,158106756;4,39563107;4,73316612;0,709472439;0,840663219;8,58701602
ETHSEQ0000004069_metabat2_a26.c2k.e500.41;EMOSE_N040000340;ERR2196984;68,46;1,28;0;0;0;"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__MedAcidi-G2A;s__MedAcidi-G2A sp000817095";k__Bacteria;BLANK (0.5);5_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.41.fa;1670872;352;5318;28344;170;1892;11;0,944050771;0,43268638;0,017483065;FALSO;2,545842332;3,161796562;2,729611301;3,706595938;2,455911028;4,099630903;2,536733693;3,975956128;3,728043224;3,703784727;0,92885771;1,330487083;4,765572614;5,657242358;2,349462832;1,961736813;4,308424403;4,998799205;3,628842472;4,836339858;5,26971429;3,778414389;4,071693523;0,546303919;0,661159207;7,782066477
ETHSEQ0000004022_metabat2_a26.c2k.e500.72;EMOSE_N010000990;ERR2098366;86,14;2,3;100;93,53;0,72;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002862175";k__Bacteria;BACTERIA (0.9);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;2596230;478;6354;24002;860;2441;11;0,89950197;0,492431522;0,017020305;FALSO;5,917490962;7,683585356;7,893513117;9,501251213;6,917584184;8,719417134;7,101324812;9,214364603;12,27652188;11,65786577;6,203437908;4,980433264;9,377721046;13,74212412;8,28880318;3,904452071;6,610384582;9,840684414;8,436686967;8,713087971;8,078643285;10,70556768;8,990999686;3,597663285;4,287988891;15,55694117
ETHSEQ0000004044_metabat2_a26.c2k.e500.9;EMOSE_N010000372;ERR2098388;89,29;4,6;25;89,21;0,72;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002862175";k__Bacteria;BACTERIA (0.9);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;2582266;465;6460;23284;1060;2434;11;0,899564956;0,492975764;0,018026903;FALSO;5,92548514;7,328728559;7,875769914;9,533300559;6,927945527;8,690083785;7,103317441;9,271382065;12,33967757;11,73225811;6,127540925;5,030206473;9,368749269;13,73287978;8,246921699;3,931855226;6,93620471;9,871913075;8,432708645;8,700377204;8,119599376;10,69742176;8,976085763;3,59161572;4,251552129;15,5839709
ETHSEQ0000004026_metabat2_a26.c2k.e500.56;EMOSE_N010000416;ERR2098370;89,3;1,64;33,33;89,93;3,6;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (0.9);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;2737936;445;7556;42997;1300;2517;11;0,899437386;0,492780918;0,018081287;FALSO;5,848650427;7,247790876;7,753556562;9,404099191;6,806531034;8,909385596;6,916290067;9,096624607;12,11664519;11,50203526;6,090074404;4,905842;9,183038427;13,47277506;8,226391079;3,862809393;6,515658674;9,703613933;8,258795843;8,573907955;7,972471663;10,4919729;8,828620067;3,519523933;4,209573079;15,30742166
ETHSEQ0000004029_metabat2_a26.c2k.e500.60;EMOSE_N030000421;ERR2098373;84,7;1,25;0;89,93;2,16;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002862175";k__Bacteria;BACTERIA (0.9);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;2593867;419;7576;38749;1722;2374;11;0,896335086;0,493144867;0,017202288;FALSO;5,909938377;7,342505227;7,917944033;9,52454401;6,970491647;8,714919379;7,094415823;9,258978854;12,89327193;11,68053284;6,171920406;5,007679881;9,437862029;13,74339833;8,372774129;3,94681864;6,634602721;9,915302673;8,422975704;8,743237136;8,099763198;10,71185012;8,97141821;3,597830379;4,294040621;15,60119783
ETHSEQ0000004056_metabat2_a26.c2k.e500.37;EMOSE_N010000344;ERR2098400;91,89;6,78;72,73;94,96;7,19;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (1.0);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;3014087;272;16022;78351;2340;2595;11;0,893340504;0,492917566;0,016571796;FALSO;5,515481581;6,867895441;7,430541471;8,93879864;6,512584743;8,164726654;6,67717886;8,654000993;11,50637993;10,93715191;5,77421614;4,659683493;8,78356875;12,85227489;7,798724412;3,698892132;6,191113713;9,234936103;7,927383566;8,124269963;7,633210257;10,3031721;8,366876176;3,343217426;4,027989669;14,6047246
ETHSEQ0000004025_metabat2_a26.c2k.e500.25;EMOSE_N010000414;ERR2098369;59,94;0;0;57,55;0;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (0.6);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;1799712;480;3992;15606;440;1805;11;0,90421134;0,490813507;0,016617075;FALSO;6,286704229;7,782974833;8,288396438;10,07147781;7,919425792;9,220983792;7,456336896;9,706316229;12,96990242;12,29868794;6,46414225;5,261844896;9,930512917;14,56231306;8,789431271;4,126551063;7,043413375;10,462119;8,892484021;9,262333396;8,51205575;11,31038669;9,468546562;3,770864167;4,548436458;16,40580896
ETHSEQ0000004035_metabat2_a26.c2k.e500.50;EMOSE_N010000368;ERR2098379;95,33;1,15;0;96,4;0,72;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (1.0);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;3119203;144;46680;137838;3320;2588;11;0,892652386;0,493670013;0,01563709;VERDADERO;5,466667847;6,818486111;7,398843611;8,882652847;6,486229514;8,129987361;6,598899028;8,587334236;11,44441125;10,84884979;5,739613958;4,671317431;8,754554306;13,05955347;7,775571736;3,726722639;6,159851319;9,224156597;7,850479583;8,163101875;7,589689722;9,987229583;8,350010417;3,288050347;4,016320069;14,4726141
ETHSEQ0000004024_metabat2_a26.c2k.e500.82;EMOSE_N020000414;ERR2098368;95,33;2,3;0;96,4;1,44;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (1.0);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;2880752;357;10893;44326;2250;2556;11;0,89716331;0,493621335;0,01702705;VERDADERO;5,736404118;7,122470448;7,691966723;9,553488207;6,758148459;8,469683081;6,849835854;8,972965294;11,94942737;11,34176938;6,009731737;4,838116218;9,090069888;13,32579036;8,073015546;3,825270812;6,443434762;9,579949804;8,195152577;8,441069664;7,841475966;10,37798846;8,690153754;3,483220784;4,136583249;15,1213084
ETHSEQ0000004033_metabat2_a26.c2k.e500.13;EMOSE_N010000407;ERR2098377;91,89;0;0;94,24;0,72;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (1.0);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;2964976;282;16243;47600;1510;2582;11;0,89591855;0,493351704;0,016520981;VERDADERO;5,701007837;7,051657979;7,589314929;9,114103014;6,652793298;8,294983617;6,755467163;8,843526809;11,7721944;11,26722702;5,939667943;4,765896525;9,192653546;13,06471255;7,942059113;3,775318298;6,365018121;9,41414234;8,052159255;8,350649929;7,727481348;10,18557823;8,614984858;3,389002411;4,105194716;14,86547872
ETHSEQ0000004021_metabat2_a26.c2k.e500.9;EMOSE_N010000413;ERR2098365;65,25;1,25;0;71,94;1,44;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (0.8);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;1817882;479;3982;14112;530;1821;11;0,904269914;0,491072175;0,016800005;FALSO;6,68807096;7,68885499;8,26143643;10,03915411;7,25589263;9,08403904;7,442574635;9,708740501;12,80910587;12,20717645;6,459412088;5,249950731;9,884184676;14,33478914;8,72837714;4,131189791;6,983861733;10,32464255;8,860117724;9,118600939;8,422795678;11,32909044;9,497958998;3,736009395;4,484808559;16,23046242
ETHSEQ0000004028_metabat2_a26.c2k.e500.7;EMOSE_N010000417;ERR2098372;91,68;2,87;33,33;92,09;2,16;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (0.9);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;2712295;417;8283;58632;1760;2505;11;0,899982118;0,493081624;0,017199185;VERDADERO;5,826754365;7,231551871;7,781480767;9,390534149;6,834692062;8,621604245;6,981781679;9,431843909;12,03631923;11,49061854;6,104844988;4,911574484;9,228152806;13,49840564;8,195875995;3,892963046;6,526867938;9,707198249;8,289984077;8,533273261;7,974399496;10,52044707;8,839074916;3,512338249;4,231061319;15,33250532
ETHSEQ0000004046_metabat2_a26.c2k.e500.63;EMOSE_N010000411;ERR2098390;90,16;2,3;0;93,53;2,16;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (1.0);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;2929539;336;11563;50073;1790;2565;11;0,896811751;0,493478437;0,016640965;VERDADERO;5,63191997;7,006015536;7,607515833;9,111816488;6,625044524;8,325708839;6,792134256;8,819397857;11,74863813;11,15852089;5,9189225;4,726641726;8,929904464;13,04225926;7,993890089;3,748532143;6,33771244;9,357012381;8,302431667;8,306660744;7,74722122;10,21310449;8,549173125;3,374942381;4,100554048;14,88348935
ETHSEQ0000004027_metabat2_a26.c2k.e500.23;EMOSE_N010000415;ERR2098371;48,16;1,15;0;55,4;0,72;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (0.5);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;1229868;352;3674;9619;170;1243;11;0,903381501;0,49043749;0,017234485;FALSO;6,354109233;7,962736392;8,47496929;10,47577364;7,50300679;9,449464034;8,307689375;10,05667631;13,39957707;12,56325205;6,68715;5,433828381;10,22044952;14,91028707;9,086996392;4,123480739;7,200188807;10,70627398;9,078835852;9,533102841;8,661466307;11,61165233;9,731345767;3,813375824;4,624619205;16,8053804
ETHSEQ0000004036_metabat2_a26.c2k.e500.34;EMOSE_N010000401;ERR2098380;58,29;1,25;0;61,87;1,44;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (0.6);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;1642229;433;3929;15094;600;1643;11;0,902194517;0,490895933;0,017051902;FALSO;6,233699561;7,772883048;8,337327067;10,13816721;7,334700624;9,152461824;7,478541224;9,709822471;12,96075954;12,41974596;6,564714203;5,213040693;9,969019469;14,53820776;9,551714388;4,097313095;7,013070208;10,42972226;8,856144827;9,216557436;8,540491478;11,30804873;9,479419007;3,757842748;4,503196744;16,35300628
ETHSEQ0000004055_metabat2_a26.c2k.e500.66;EMOSE_N010000340;ERR2098399;84,7;1,79;33,33;90,65;2,16;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002862175";k__Bacteria;BACTERIA (0.8);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;2680598;434;7519;42647;1140;2451;11;0,899052376;0,492551852;0,016576777;FALSO;5,838691037;7,306163433;7,786693871;9,451041889;6,896116014;8,620354032;6,996864562;9,136880576;12,20288682;11,61545244;6,095396521;4,997699631;9,299405668;13,59495903;8,194478848;3,911766705;6,583205507;9,763752396;8,366179631;8,652885853;8,398348134;10,5694415;8,903116175;3,591065945;4,266897373;15,44668949
ETHSEQ0000004054_metabat2_a26.c2k.e500.17;EMOSE_N020000340;ERR2098398;90,67;3,55;50;90,65;0,72;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (1.0);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;2710488;435;7840;43218;1740;2488;11;0,900267775;0,492589565;0,01729671;VERDADERO;5,818071149;7,21544954;7,72548531;9,271838368;6,805953057;8,548022023;6,911436115;9,051952989;12,06292807;11,42217179;6,01108069;4,90122731;9,20391331;13,42535943;8,16764669;3,858821931;6,505145816;9,645824;8,258917517;8,829551816;7,918377011;10,46050968;8,789981954;3,489297163;4,181537011;15,22991462
ETHSEQ0000004030_metabat2_a26.c2k.e500.64;EMOSE_N030000991;ERR2098374;93,04;1,15;0;94,96;0,72;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (0.8);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;2899367;342;12353;88188;1550;2577;11;0,899712592;0,493555321;0,016342922;VERDADERO;5,831831579;7,153250409;7,754211813;9,329665731;6,776300936;8,495187632;6,922214912;9,041933509;12,16986234;11,79378281;6,020739766;4,908247222;9,18503193;13,41727056;8,177771754;3,843151959;6,502357778;9,658437953;8,247801696;8,495216023;7,922678129;10,47145889;8,77750617;3,507755322;4,211637368;15,27731582
ETHSEQ0000004057_metabat2_a26.c2k.e500.46;EMOSE_N010000346;ERR2098401;95,23;1,15;0;93,53;1,44;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (1.0);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;2890119;324;12118;90295;1859;2547;11;0,897569616;0,493087187;0,016508711;VERDADERO;5,720822377;7,042005185;7,618585185;9,236121667;6,644546667;8,351480062;6,833943272;8,888661451;11,84004731;11,2436429;5,926545895;4,821311019;9,00197321;13,22581914;8,052867068;3,79089858;6,369474938;9,453041204;8,131514599;8,433190185;7,804282994;10,24339731;8,879376235;3,456357796;4,120158981;15,02586207
ETHSEQ0000004069_metabat2_a26.c2k.e500.47;EMOSE_N040000340;ERR2196984;97,63;1,15;0;97,12;1,44;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (1.0);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;3088764;173;29440;122656;4530;2579;11;0,891340679;0,493791327;0,014838912;VERDADERO;5,571920462;6,909776243;7,441039075;8,947406243;6,547172717;8,165397052;6,693672197;8,682977514;11,44901237;10,91790145;5,745461329;4,63974896;8,737079422;12,93713081;7,81409948;3,69721526;6,146040925;9,213099075;7,897855318;8,170209942;7,643470058;10,05824491;8,434464682;3,307149046;3,982859538;14,85458584
ETHSEQ0000004023_metabat2_a26.c2k.e500.3;EMOSE_N010000419;ERR2098367;88,33;1,15;0;92,09;0;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002862175";k__Bacteria;BACTERIA (0.9);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;2718278;435;8033;30117;1240;2501;11;0,896850138;0,492902565;0,017301758;VERDADERO;5,858852575;7,242344759;8,124646483;9,453573494;6,889089356;8,618436092;7,032439517;9,091840253;12,09224405;11,58014483;6,127094713;4,935421103;9,262444851;13,51912011;8,179578138;3,863360736;6,509040897;9,738052391;8,291527379;8,616362368;7,998822759;10,6097917;8,849281816;3,497460621;4,236203586;15,43252943
ETHSEQ0000004045_metabat2_a26.c2k.e500.34;EMOSE_N010000405;ERR2098389;95,33;1,15;0;97,12;0;"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__UBA1268;s__UBA1268 sp002171115";k__Bacteria;BACTERIA (1.0);72_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.47.fa;3039154;232;21100;112041;2380;2603;11;0,895862138;0,493212534;0,015960963;VERDADERO;5,495186983;6,821003966;7,307974353;8,870912586;6,400499224;8,036388707;6,565554741;8,580957112;11,40511159;10,84453948;5,673545086;4,637155474;8,705030129;12,72101806;7,699492155;3,683284159;6,111413319;9,35274306;7,817047112;8,054970431;7,528947931;9,900735647;8,297452198;3,310704957;3,989873534;14,47067108
ETHSEQ0000004035_metabat2_a26.c2k.e500.65;EMOSE_N010000368;ERR2098379;73,84;4,57;13,04;89,93;2,16;"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__";s__algicola;BACTERIA (0.9);44_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.5.fa;1690925;114;24673;98136;3430;1539;11;0,928521963;0,342332866;0,01683704;FALSO;5,689598684;7,319775789;5,083829737;7,008102895;4,310723202;8,855180877;4,72479886;7,451012368;6,733805439;7,388460351;3,73761414;4,800564649;9,990691491;13,31875228;7,735610175;3,486237456;7,906948421;10,06417053;8,08406193;12,13547447;11,8361357;13,57375833;10,45273035;7,19496886;8,464262018;17,09764211
ETHSEQ0000004021_metabat2_a26.c2k.e500.41;EMOSE_N010000413;ERR2098365;51,18;9,33;6;58,27;10,07;"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__";s__algicola;BACTERIA (0.6);44_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.5.fa;1186146;415;2979;13103;190;1324;11;0,949422752;0,339349015;0,026446251;FALSO;7,261213976;8,51487841;5,892402843;8,143596193;5,041033036;10,41664402;5,54193848;8,546192458;7,663950386;8,45150159;4,307395916;5,589233036;12,16264853;15,84700364;9,172392434;4,257246313;9,479617566;11,96116851;9,743004699;15,01148041;14,38126207;16,38312506;12,80304272;7,942773036;9,535407494;20,30153039
ETHSEQ0000004069_metabat2_a26.c2k.e500.5;EMOSE_N040000340;ERR2196984;67,15;0,89;20;84,89;0,72;"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__";s__algicola;BACTERIA (0.9);44_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.5.fa;1424573;66;33980;74058;2300;1271;11;0,934107975;0,342247234;0,011443328;FALSO;5,996598636;7,781924545;5,468866364;7,495133333;4,593510455;9,507616515;5,222398939;7,913351212;7,408301212;7,971791818;4,17669;5,284027879;10,96641848;14,77744379;8,627566818;3,912504242;8,686120606;10,95444394;8,640200606;13,41027985;12,82702591;14,97868833;11,44170773;7,560076212;8,795109394;18,50994394
ETHSEQ0000004045_metabat2_a26.c2k.e500.31;EMOSE_N010000405;ERR2098389;66,65;5,42;8,33;79,14;3,6;"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__";s__algicola;BACTERIA (0.9);44_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.5.fa;1528957;150;15839;41376;1860;1434;11;0,935702574;0,341596506;0,015340834;FALSO;5,665527333;7,479907;5,166750067;7,2226686;4,381312667;8,942198933;4,831677267;7,510004067;6,931448267;7,467394467;3,848659867;4,962917;10,23786887;13,77692973;8,0820502;3,696808867;8,152841933;10,48329287;8,1376012;12,566117;12,20519327;14,1258836;10,80451593;7,162113333;8,3686566;17,5315886
ETHSEQ0000004064_metabat2_a26.c2k.e500.19;EMOSE_N020000684;ERR2098408;48,58;0;0;50,36;2,88;"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002729215";o__Actinomycetales;BACTERIA (0.5);73_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.55.fa;996086;330;3135;8064;230;1231;11;0,938616746;0,625091379;0,0202488;FALSO;3,60865697;4,116177848;5,268031091;7,377120939;4,96615;6,569144303;5,85792297;6,768706091;8,84863497;8,97011297;2,598936967;3,335341273;6,012265455;9,667112273;5,965074606;2,528171567;5,161614424;7,704514788;6,785561788;6,833356455;6,511658545;7,033150212;6,806536182;7,113660242;7,161430727;12,58598448
ETHSEQ0000004044_metabat2_a26.c2k.e500.79;EMOSE_N010000372;ERR2098388;57,79;1,26;0;72,66;3,6;"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002729215";o__Actinomycetales;BACTERIA (0.9);73_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.55.fa;1240923;363;3674;10265;420;1530;11;0,936793822;0,623482571;0,024474513;FALSO;3,700164242;4,138290523;5,296371653;7,438436061;5,107915548;6,712550882;6,023486749;6,889896336;8,867358182;9,071218567;2,646410311;3,383737273;6,102184105;9,701586446;5,949410992;2,590184174;5,754065675;7,812336391;7,032531763;7,027810331;6,601878898;7,1047627;6,903289945;6,51542989;7,283048375;12,89026512
ETHSEQ0000004026_metabat2_a26.c2k.e500.66;EMOSE_N010000416;ERR2098370;60,59;0,95;0;67,63;2,88;"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002729215";o__Actinomycetales;BACTERIA (0.7);73_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.55.fa;1356098;370;4091;11232;530;1642;11;0,937383581;0,622418794;0,020055468;FALSO;3,643769946;4,102648622;5,248113595;7,431717027;5,030859865;7,16113373;5,898284351;6,820969838;8,745166243;9,016829108;2,619126938;3,347178892;6,096696108;9,622692919;5,966086946;2,54138543;5,262882649;7,77252973;6,941028243;6,985097216;6,565046568;7,116644946;6,82858073;6,368629811;7,262189973;12,72162657
ETHSEQ0000004029_metabat2_a26.c2k.e500.57;EMOSE_N030000421;ERR2098373;52,74;2,52;0;45,32;1,44;"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002729215";o__Actinomycetales;BACTERIA (0.4);73_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.55.fa;1049557;322;3524;8849;400;1314;11;0,941845941;0,623927591;0,022958994;FALSO;3,704102236;4,201282857;5,28585146;7,710598012;5,117026957;6,906532764;6,09225528;6,953885994;10,0147487;9,337713727;2,673967602;3,439115391;6,263837919;9,868185124;6,14801028;2,54327155;5,429169379;8,060654472;7,093798727;7,254453696;6,86490472;7,373611211;7,106126429;6,765282578;7,648657391;13,23356599
ETHSEQ0000004056_metabat2_a26.c2k.e500.66;EMOSE_N010000344;ERR2098400;74,7;1,44;20;81,29;2,16;"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002729215";o__Actinomycetales;BACTERIA (0.9);73_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.55.fa;1520810;355;4678;16176;670;1810;11;0,938680703;0,624689831;0,016752001;FALSO;3,506416637;3,991400197;5,117697127;7,139203155;4,921980535;6,429829099;5,801072254;6,620010873;8,419972845;8,684938;2,587981372;3,240949549;5,810350676;9,369887014;5,782996648;2,41758982;5,071943042;7,427873493;6,638062676;6,676383662;6,280660845;7,141263211;6,620806676;6,230698761;6,952719493;12,28053834
ETHSEQ0000004035_metabat2_a26.c2k.e500.63;EMOSE_N010000368;ERR2098379;91,54;2,52;33,33;95,68;5,04;"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002729215";o__Actinomycetales;BACTERIA (1.0);73_1;ETHSEQ0000004069_metabat2_a26.c2k.e500.55.fa;2012071;165;19878;70288;1590;2151;11;0,934147453;0,622880296;0,019213803;VERDADERO;3,318561879;3,789827758;4,798564848;6,772229697;4,726609939;6,114814182;5,566312485;6,247398424;8,052230242;8,264721455;2,470336364;3,087740303;5,607003273;9,070645939;5,509574545;2,294488945;4,836548606;7,112027273;6,361472;6,34627;6,003410667;6,527194303;6,294745212;5,880783879;6,603439515;11,73483636
